timestamp,temperature,humidity,container_code,pallet_position,product_description
2025-07-27 17:00:00,-16.3,65.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 18:00:00,-17.87,68.41,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 19:00:00,-18.76,57.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 20:00:00,-18.74,58.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 21:00:00,-19.27,61.38,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 22:00:00,-18.26,60.67,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-27 23:00:00,-17.95,59.47,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 00:00:00,-18.18,58.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 01:00:00,-18.67,58.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 02:00:00,-18.42,59.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 03:00:00,-18.8,59.55,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 04:00:00,-18.26,62.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 05:00:00,-18.32,60.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 06:00:00,-18.86,59.03,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 07:00:00,-17.26,64.62,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 08:00:00,-18.08,62.89,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 09:00:00,-17.59,69.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 10:00:00,-17.21,63.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 11:00:00,-17.61,64.46,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 12:00:00,-17.13,63.78,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 13:00:00,-17.04,67.96,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 14:00:00,-16.95,71.37,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 15:00:00,-16.94,64.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 16:00:00,-17.2,65.57,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 17:00:00,-16.87,66.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 18:00:00,-16.43,70.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 19:00:00,-18.76,60.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 20:00:00,-18.31,57.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 21:00:00,-18.22,58.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 22:00:00,-19.21,56.3,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-28 23:00:00,-18.77,61.39,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 00:00:00,-18.26,59.21,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 01:00:00,-18.18,59.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 02:00:00,-18.52,61.03,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 03:00:00,-18.48,61.83,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 04:00:00,-18.56,61.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 05:00:00,-18.61,61.46,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 06:00:00,-18.4,56.92,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 07:00:00,-17.64,72.71,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 08:00:00,-17.49,62.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 09:00:00,-16.76,76.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 10:00:00,-18.25,66.0,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 11:00:00,-18.48,70.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 12:00:00,-17.08,73.83,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 13:00:00,-17.49,64.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 14:00:00,-16.32,74.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 15:00:00,-17.57,65.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 16:00:00,-14.95,66.55,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 17:00:00,-17.16,60.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 18:00:00,-16.9,69.65,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 19:00:00,-19.02,59.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 20:00:00,-18.88,62.37,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 21:00:00,-18.33,58.51,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 22:00:00,-18.46,59.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-29 23:00:00,-18.58,57.65,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 00:00:00,-18.95,57.76,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 01:00:00,-18.29,59.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 02:00:00,-18.78,60.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 03:00:00,-18.82,57.07,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 04:00:00,-19.36,57.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 05:00:00,-18.52,58.51,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 06:00:00,-18.33,58.95,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 07:00:00,-17.71,62.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 08:00:00,-16.95,65.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 09:00:00,-18.12,66.19,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 10:00:00,-14.72,71.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 11:00:00,-17.19,70.01,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 12:00:00,-17.86,61.21,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 13:00:00,-16.59,66.32,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 14:00:00,-17.31,64.38,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 15:00:00,-18.05,63.52,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 16:00:00,-17.76,70.15,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 17:00:00,-16.82,75.93,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 18:00:00,-18.66,70.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 19:00:00,-18.47,57.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 20:00:00,-18.44,60.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 21:00:00,-18.78,58.33,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 22:00:00,-18.01,59.57,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-30 23:00:00,-18.67,58.44,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 00:00:00,-19.02,59.61,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 01:00:00,-18.98,58.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 02:00:00,-18.34,60.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 03:00:00,-18.72,60.03,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 04:00:00,-18.34,58.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 05:00:00,-18.81,56.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 06:00:00,-18.41,59.29,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 07:00:00,-17.26,62.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 08:00:00,-17.08,67.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 09:00:00,-17.74,70.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 10:00:00,-17.17,63.84,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 11:00:00,-17.96,68.07,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 12:00:00,-17.09,72.72,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 13:00:00,-18.09,67.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 14:00:00,-17.59,65.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 15:00:00,-18.34,68.75,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 16:00:00,-17.08,69.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 17:00:00,-17.36,64.09,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 18:00:00,-18.48,75.68,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 19:00:00,-18.47,58.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 20:00:00,-18.6,58.84,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 21:00:00,-18.47,57.63,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 22:00:00,-18.59,61.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-07-31 23:00:00,-19.11,58.85,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 00:00:00,-17.86,59.01,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 01:00:00,-18.75,57.94,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 02:00:00,-18.58,58.64,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 03:00:00,-18.55,58.98,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 04:00:00,-18.35,59.25,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 05:00:00,-18.53,61.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 06:00:00,-18.63,60.58,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 07:00:00,-17.68,66.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 08:00:00,-15.25,71.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 09:00:00,-17.24,68.7,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 10:00:00,-17.16,60.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 11:00:00,-13.93,66.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 12:00:00,-18.33,76.01,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 13:00:00,-17.55,70.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 14:00:00,-15.91,72.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 15:00:00,-17.16,72.99,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 16:00:00,-18.65,65.88,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 17:00:00,-16.98,67.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 18:00:00,-17.94,71.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 19:00:00,-18.37,61.23,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 20:00:00,-18.73,56.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 21:00:00,-18.81,57.45,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 22:00:00,-17.2,66.42,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-01 23:00:00,-17.5,62.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 00:00:00,-18.85,57.19,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 01:00:00,-18.61,59.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 02:00:00,-18.65,59.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 03:00:00,-17.91,58.05,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 04:00:00,-18.7,57.47,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 05:00:00,-18.37,58.46,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 06:00:00,-18.89,58.9,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 07:00:00,-17.55,69.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 08:00:00,-18.35,70.8,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 09:00:00,-17.92,70.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 10:00:00,-17.52,61.7,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 11:00:00,-18.25,68.09,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 12:00:00,-17.14,60.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 13:00:00,-17.2,68.66,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 14:00:00,-17.6,68.35,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 15:00:00,-17.36,62.65,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 16:00:00,-15.27,69.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 17:00:00,-16.92,65.39,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 18:00:00,-18.18,66.76,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 19:00:00,-18.26,59.47,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 20:00:00,-18.25,61.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 21:00:00,-18.52,59.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 22:00:00,-18.45,58.78,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-02 23:00:00,-18.35,60.85,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 00:00:00,-18.65,57.73,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 01:00:00,-19.06,57.68,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 02:00:00,-19.1,59.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 03:00:00,-18.17,59.13,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 04:00:00,-18.89,60.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 05:00:00,-19.05,59.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 06:00:00,-18.79,59.79,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 07:00:00,-16.15,60.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 08:00:00,-18.17,63.13,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 09:00:00,-18.83,67.0,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 10:00:00,-17.45,71.55,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 11:00:00,-17.19,69.53,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 12:00:00,-18.18,68.73,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 13:00:00,-16.4,66.71,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 14:00:00,-17.31,65.94,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 15:00:00,-16.06,65.49,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 16:00:00,-17.61,66.06,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 17:00:00,-18.16,65.36,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 18:00:00,-17.0,60.26,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 19:00:00,-18.57,60.83,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 20:00:00,-18.83,61.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 21:00:00,-18.51,59.33,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 22:00:00,-18.89,58.55,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-03 23:00:00,-18.74,56.17,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 00:00:00,-18.84,61.05,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 01:00:00,-18.35,59.62,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 02:00:00,-18.61,58.6,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 03:00:00,-18.37,53.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 04:00:00,-18.66,58.34,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 05:00:00,-18.97,57.9,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 06:00:00,-18.78,56.82,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 07:00:00,-17.33,62.5,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 08:00:00,-18.54,73.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 09:00:00,-17.76,58.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 10:00:00,-16.93,74.07,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 11:00:00,-17.42,58.21,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 12:00:00,-17.43,66.8,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 13:00:00,-17.29,64.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 14:00:00,-16.43,57.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 15:00:00,-17.27,60.89,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 16:00:00,-17.07,61.22,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 17:00:00,-18.18,70.98,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 18:00:00,-18.39,62.31,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 19:00:00,-18.59,58.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 20:00:00,-19.09,58.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 21:00:00,-18.47,57.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 22:00:00,-18.54,60.48,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-04 23:00:00,-18.74,59.54,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 00:00:00,-18.77,58.14,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 01:00:00,-18.49,59.4,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 02:00:00,-18.55,55.91,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 03:00:00,-18.37,58.97,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 04:00:00,-18.44,57.07,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 05:00:00,-18.29,57.92,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 06:00:00,-18.48,59.71,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 07:00:00,-15.48,68.98,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 08:00:00,-18.42,69.22,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 09:00:00,-17.09,64.66,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 10:00:00,-16.7,63.78,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 11:00:00,-16.23,66.1,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 12:00:00,-17.38,64.7,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 13:00:00,-18.8,63.01,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 14:00:00,-17.33,65.77,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 15:00:00,-18.13,66.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 16:00:00,-17.85,67.48,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 17:00:00,-17.92,62.56,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 18:00:00,-16.5,61.99,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 19:00:00,-18.55,59.79,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 20:00:00,-18.38,59.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 21:00:00,-19.57,61.66,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 22:00:00,-19.0,57.97,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-05 23:00:00,-17.11,63.04,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 00:00:00,-18.33,57.59,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 01:00:00,-18.78,59.24,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 02:00:00,-18.81,60.16,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 03:00:00,-18.89,58.43,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 04:00:00,-18.84,58.81,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 05:00:00,-18.38,58.18,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 06:00:00,-18.11,59.84,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 07:00:00,-17.93,69.87,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 08:00:00,-17.14,66.35,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 09:00:00,-17.8,67.86,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 10:00:00,-17.01,64.2,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 11:00:00,-17.78,63.52,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
2025-08-06 12:00:00,-17.03,60.74,FZ-03,P5-B,Frozen Chicken - LOT#FF0925 - 20 Carton
